,DistrictCode,SchoolCode,SchoolName,Longitude,Latitude,County,AllStudents,C_AllStudents,G_Female,GC_Female,G_Male,GC_Male,G_GenderX,GC_GenderX,R_Native,RC_Native,R_Asian,RC_Asian,R_Black,RC_Black,R_Hisp_Lat,RC_Hisp_Lat,R_HPI,RC_HPI,R_NA,RC_NA,R_TwoOrMore,RC_TwoOrMore,R_White,RC_White,L_ELL,LC_ELL,L_NoELL,LC_NoELL,I_LowIncome,IC_LowIncome,I_NoLowIncome,IC_NoLowIncome,D_Disability,DC_Disability,D_NoDisability,DC_NoDisability,A_9,AC_9,A_10,AC_10,A_11,AC_11,A_12,AC_12
109,14117,3375,Wishkah Valley Elementary/High School,-123.77013000000001,47.117346999999995,Grays Harbor,50,5,32,2,18,3,0,0,1,0,0,0,0,0,5,1,0,0,0,0,5,0,39,4,0,0,50,5,31,4,19,1,3,0,47,5,15,0,11,0,14,4,10,1
110,14172,3024,Ocosta Junior - Senior High,-124.10093400000001,46.861067999999996,Grays Harbor,218,22,97,9,121,13,0,0,12,1,1,0,2,0,51,12,0,0,0,0,25,3,127,6,15,1,203,21,171,18,47,4,32,1,186,21,62,18,56,1,48,0,52,3
111,14400,2283,Oakville High School,-123.283859,46.866084,Grays Harbor,109,0,53,0,56,0,0,0,26,0,0,0,0,0,19,0,0,0,0,0,12,0,52,0,12,0,97,0,83,0,26,0,23,0,86,0,29,0,27,0,35,0,18,0
112,15201,1758,Homeconnection,-122.65703899999998,48.295862,Island,60,0,31,0,29,0,0,0,0,0,3,0,4,0,5,0,0,0,0,0,2,0,46,0,1,0,59,0,18,0,42,0,0,0,60,0,12,0,15,0,18,0,15,0
113,15201,2974,Oak Harbor High School,-122.668501,48.300603,Island,1616,208,784,55,824,153,8,0,5,0,107,16,66,8,301,39,16,2,0,0,176,22,945,121,74,4,1542,204,630,66,986,142,245,28,1371,180,426,82,407,53,370,29,413,44
114,15204,2625,Coupeville High School,-122.68596799999999,48.207557,Island,302,0,154,0,145,0,3,0,1,0,4,0,1,0,50,0,1,0,0,0,38,0,207,0,2,0,300,0,94,0,208,0,56,0,246,0,80,0,64,0,89,0,69,0
115,15206,1682,South Whidbey Academy,-122.40956499999999,48.005697999999995,Island,60,0,26,0,33,0,1,0,0,0,0,0,0,0,5,0,1,0,0,0,5,0,49,0,0,0,60,0,40,0,20,0,3,0,57,0,1,0,14,0,19,0,26,0
116,15206,4149,South Whidbey High School,-122.40956499999999,48.005697999999995,Island,439,0,225,0,212,0,2,0,2,0,10,0,5,0,35,0,0,0,0,0,38,0,349,0,1,0,438,0,142,0,297,0,72,0,367,0,120,0,99,0,114,0,106,0
117,16048,2474,Quilcene High And Elementary,-122.838769,47.828495000000004,Jefferson,104,0,47,0,57,0,0,0,4,0,1,0,0,0,7,0,0,0,0,0,10,0,82,0,1,0,103,0,55,0,49,0,23,0,81,0,30,0,23,0,25,0,26,0
118,16049,1724,PI Program,-122.76878,48.01092,Jefferson,57,1,37,1,20,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,7,1,45,0,0,0,57,1,30,0,27,1,15,0,42,1,15,0,10,0,20,1,12,0
119,16049,3275,Chimacum Junior/Senior High School,-122.76878,48.01092,Jefferson,216,3,94,1,121,2,1,0,0,0,5,0,1,0,17,0,1,0,0,0,23,1,169,2,1,0,215,3,107,0,109,3,34,0,182,3,51,3,48,0,51,0,66,0
120,16050,1798,OCEAN,-122.779172,48.129039,Jefferson,66,1,39,0,27,1,0,0,2,0,2,0,0,0,5,0,0,0,0,0,3,0,54,1,0,0,66,1,30,0,36,1,3,0,63,1,7,0,18,0,24,1,17,0
121,16050,2503,Port Townsend High School,-122.76908700000001,48.117974,Jefferson,399,0,198,0,196,0,5,0,7,0,6,0,3,0,34,0,1,0,1,0,34,0,313,0,4,0,395,0,182,0,217,0,52,0,347,0,91,0,98,0,130,0,80,0
122,17001,1547,Middle College High School,-122.326751,47.707915,King,100,0,55,0,38,0,7,0,3,0,15,0,28,0,9,0,1,0,0,0,8,0,36,0,4,0,96,0,45,0,55,0,15,0,85,0,18,0,25,0,39,0,18,0
123,17001,1596,Seattle World School,-122.30928600000001,47.613372999999996,King,348,0,118,0,229,0,1,0,0,0,50,0,42,0,241,0,0,0,0,0,0,0,15,0,309,0,39,0,264,0,84,0,8,0,340,0,83,0,84,0,98,0,83,0
124,17001,1635,Interagency Programs,-122.336422,47.610902,King,502,0,270,0,230,0,2,0,9,0,23,0,144,0,198,0,5,0,0,0,45,0,78,0,48,0,454,0,298,0,204,0,140,0,362,0,39,0,80,0,104,0,279,0
125,17001,1856,The Center School,-122.350858,47.621412,King,276,0,151,0,106,0,19,0,3,0,12,0,9,0,27,0,1,0,0,0,21,0,203,0,3,0,273,0,64,0,212,0,74,0,202,0,67,0,67,0,81,0,61,0
126,17001,2182,Franklin High School,-122.292998,47.576368,King,1368,110,675,28,688,82,5,0,4,0,506,63,377,25,230,9,9,0,0,0,87,3,155,10,310,34,1058,76,920,79,448,31,167,3,1201,107,351,15,319,36,331,28,367,31
127,17001,2220,Ballard High School,-122.37544299999999,47.676708000000005,King,1712,123,790,29,899,92,23,2,6,0,82,8,52,3,141,12,6,0,0,0,183,9,1242,91,40,3,1672,120,199,14,1513,109,231,10,1481,113,447,37,417,23,414,32,434,31
128,17001,2234,West Seattle High School,-122.385271,47.576972999999995,King,1284,0,577,0,694,0,13,0,8,0,77,0,79,0,151,0,7,0,0,0,142,0,820,0,52,0,1232,0,242,0,1042,0,161,0,1123,0,386,0,306,0,316,0,276,0
129,17001,2285,Roosevelt High School,-122.31271799999999,47.677008,King,1631,106,784,19,835,87,12,0,7,0,143,17,76,0,129,5,1,0,0,0,162,12,1113,72,48,1,1583,105,225,8,1406,98,185,10,1446,96,416,9,392,26,404,39,419,32
130,17001,2306,Garfield High School,-122.301827,47.605129,King,1771,175,845,42,906,132,20,1,8,1,225,27,486,36,141,10,11,1,0,0,199,23,701,77,124,8,1647,167,678,46,1093,129,177,11,1594,164,441,26,421,29,439,44,470,76
131,17001,2392,Cleveland High School STEM,-122.31391,47.552301,King,930,188,420,59,508,129,2,0,4,1,403,85,228,40,107,20,2,1,0,0,83,14,103,27,84,12,846,176,541,106,389,82,86,17,844,171,236,75,229,63,228,37,237,13
132,17001,3096,Chief Sealth International High School,-122.366193,47.528890000000004,King,1269,19,579,4,679,15,11,0,11,0,194,8,294,2,375,2,15,0,0,0,110,2,270,5,236,3,1033,16,839,11,430,8,254,4,1015,15,340,1,325,7,347,6,257,5
133,17001,3276,Ingraham High School,-122.337905,47.726232,King,1522,164,745,38,759,122,18,4,8,1,132,15,168,19,269,26,6,1,0,0,165,17,774,85,157,24,1365,140,491,43,1031,121,247,21,1275,143,399,40,369,56,359,36,395,32
134,17001,3327,Rainier Beach High School,-122.26536999999999,47.52382,King,890,1,411,1,476,0,3,0,5,0,213,0,370,0,165,0,21,0,0,0,66,0,50,1,229,1,661,0,693,1,197,0,142,0,748,1,225,0,207,1,221,0,237,0
135,17001,3479,Nathan Hale High School,-122.296172,47.720188,King,1166,148,529,42,623,105,14,1,5,2,98,17,150,15,196,17,7,0,0,0,123,14,587,83,110,9,1056,139,429,43,737,105,178,14,988,134,277,63,282,23,289,32,318,30
136,17001,3778,Alan T. Sugiyama High School,-122.27091399999999,47.52567,King,43,0,26,0,17,0,0,0,0,0,7,0,12,0,15,0,3,0,0,0,3,0,3,0,9,0,34,0,32,0,11,0,9,0,34,0,6,0,4,0,15,0,18,0
137,17001,3868,Nova High School,-122.305039,47.604479,King,314,0,166,0,118,0,30,0,1,0,9,0,25,0,43,0,0,0,0,0,37,0,199,0,6,0,308,0,98,0,216,0,88,0,226,0,61,0,81,0,69,0,103,0
138,17210,1759,Internet Academy,-122.29883500000001,47.319288,King,434,0,234,0,198,0,2,0,3,0,27,0,71,0,105,0,20,0,0,0,48,0,160,0,51,0,383,0,235,0,199,0,52,0,382,0,110,0,112,0,102,0,110,0
139,17210,1789,Federal Way Public Academy,-122.32200700000001,47.291222999999995,King,117,0,55,0,62,0,0,0,0,0,12,0,11,0,30,0,1,0,0,0,14,0,49,0,7,0,110,0,51,0,66,0,4,0,113,0,59,0,58,0,0,0,0,0
140,17210,2417,Federal Way High School,-122.314269,47.327155,King,1745,256,811,52,931,204,3,0,6,0,171,37,324,51,700,86,114,21,0,0,161,23,269,38,399,55,1346,201,1246,194,499,62,249,38,1496,218,460,71,441,80,445,60,399,45
141,17210,3584,Thomas Jefferson High School,-122.27761100000001,47.344145000000005,King,1833,107,902,26,924,81,7,0,8,1,305,27,223,19,678,29,69,4,0,0,151,7,399,20,401,20,1432,87,1187,62,646,45,200,5,1633,102,460,25,471,38,461,22,441,22
142,17210,3766,Decatur High School,-122.367855,47.316909,King,1397,90,687,13,702,73,8,4,4,0,130,14,205,8,430,22,95,3,0,0,168,13,365,30,223,13,1174,77,814,54,583,36,176,3,1221,87,368,40,383,31,303,12,343,7
143,17210,4570,Todd Beamer High School,-122.31437700000001,47.277469,King,1509,159,731,40,774,119,4,0,6,2,250,36,273,24,405,32,100,12,0,0,151,20,324,33,286,28,1223,131,1058,115,451,44,203,22,1306,137,427,46,362,53,360,39,360,21
144,17216,3330,Enumclaw Sr High School,-122.00651200000001,47.191204,King,1421,51,662,11,753,40,6,0,13,1,16,0,14,0,265,12,10,0,0,0,72,2,1031,36,76,2,1345,49,455,16,966,35,217,3,1204,48,359,19,347,14,371,13,344,5
145,17400,3029,Mercer Island High School,-122.21723200000001,47.571616,King,1575,167,722,47,847,120,6,0,0,0,347,55,28,2,105,10,6,0,0,0,171,24,918,76,22,2,1553,165,106,11,1469,156,185,6,1390,161,372,42,396,37,389,31,418,57
146,17401,1539,CHOICE Academy,-122.325001,47.437847,King,102,0,47,0,54,0,1,0,1,0,14,0,17,0,26,0,2,0,0,0,11,0,31,0,12,0,90,0,48,0,54,0,14,0,88,0,24,0,27,0,26,0,25,0
147,17401,2270,Puget Sound Skills Center,-122.322929,47.441072999999996,King,381,33,169,5,210,27,2,1,5,0,36,5,61,6,132,8,18,0,0,0,20,1,109,13,59,6,322,27,162,9,219,24,1,0,380,33,0,0,0,0,147,12,234,21
148,17401,2325,Highline High School,-122.330156,47.46649,King,1292,87,586,30,697,57,9,0,8,2,210,16,108,6,676,47,41,0,0,0,66,5,183,11,462,24,830,63,953,66,339,21,182,1,1110,86,407,24,333,32,267,10,285,21
149,17401,3099,Evergreen High School,-122.34551699999999,47.499697999999995,King,1169,0,485,0,676,0,8,0,8,0,245,0,149,0,590,0,22,0,0,0,58,0,97,0,418,0,751,0,884,0,285,0,223,0,946,0,303,0,278,0,279,0,309,0
150,17401,3279,Mount Rainier High School,-122.307718,47.399882,King,1875,17,892,3,971,14,12,0,15,0,240,1,281,4,638,2,64,1,0,0,202,2,435,7,374,2,1501,15,1176,12,699,5,212,0,1663,17,482,0,462,0,499,7,432,10
151,17401,3483,Tyee High School,-122.277748,47.43584,King,793,64,393,28,396,36,4,0,5,1,105,15,163,11,339,25,77,7,0,0,38,3,66,2,290,15,503,49,613,42,180,22,160,7,633,57,183,16,172,18,197,16,241,14
152,17402,2419,Vashon Island High School,-122.456872,47.423142,King,549,24,267,6,282,18,0,0,2,0,12,1,2,0,69,1,2,0,0,0,49,2,413,20,21,0,528,24,125,4,424,20,56,0,493,24,157,1,137,5,124,7,131,11
153,17403,1784,H.O.M.E. Program,-122.19744299999999,47.456405,King,18,0,8,0,10,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,17,0,0,0,18,0,2,0,16,0,3,0,15,0,8,0,10,0,0,0,0,0
154,17403,2475,Renton Senior High School,-122.211527,47.482105,King,1310,164,636,52,674,112,0,0,8,0,323,54,326,32,440,49,18,1,0,0,107,16,88,12,266,21,1044,143,858,111,452,53,184,15,1126,149,363,28,324,50,338,52,285,34
155,17403,3630,Hazen Senior High School,-122.15235,47.50163,King,1950,157,963,31,981,126,6,0,5,0,553,55,124,3,543,24,11,0,0,0,156,20,558,55,218,10,1732,147,813,47,1137,110,169,8,1781,149,483,43,506,51,498,35,463,28
156,17403,3741,Lindbergh Senior High School,-122.167906,47.454276,King,1316,166,653,46,661,119,2,1,8,1,320,45,222,29,331,36,20,1,0,0,117,20,298,34,174,14,1142,152,723,91,593,75,160,19,1156,147,363,37,332,54,317,34,304,41
157,17404,2513,Skykomish High School,-121.3601,47.709270000000004,King,15,0,6,0,9,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,11,0,0,0,15,0,9,0,6,0,7,0,8,0,5,0,5,0,1,0,4,0
158,17405,2701,Bellevue High School,-122.20096399999998,47.607644,King,1584,284,779,90,801,193,4,1,0,0,572,148,34,5,134,13,5,0,0,0,180,32,659,86,118,7,1466,277,201,18,1383,266,99,6,1485,278,364,58,392,85,389,64,439,77
159,17405,3282,Sammamish Senior High,-122.152305,47.608458,King,1370,113,647,26,711,86,12,1,6,1,290,43,89,4,341,23,6,0,0,0,132,10,506,32,182,11,1188,102,471,24,899,89,191,7,1179,106,364,30,324,35,351,26,331,22
160,17405,3486,Newport Senior High School,-122.17214799999999,47.567681,King,1852,436,874,124,969,310,9,2,2,0,1014,274,41,15,144,20,6,1,0,0,180,32,465,94,132,35,1720,401,237,62,1615,374,114,21,1738,415,495,136,462,108,452,102,443,90
161,17405,3588,Interlake Senior High School,-122.124173,47.629052,King,1660,122,768,36,888,85,4,1,3,0,728,90,63,0,302,7,3,0,0,0,124,5,437,20,195,6,1465,116,411,8,1249,114,125,1,1535,121,411,34,403,33,394,23,452,32
162,17406,2848,Foster Senior High School,-122.279999,47.474659,King,933,0,450,0,476,0,7,0,5,0,222,0,180,0,342,0,53,0,0,0,45,0,86,0,261,0,672,0,709,0,224,0,87,0,846,0,247,0,224,0,233,0,229,0
163,17407,1756,CLIP,-121.907977,47.652339000000005,King,66,2,34,0,30,2,2,0,0,0,0,0,2,0,10,0,0,0,0,0,9,0,45,2,1,0,65,2,9,0,57,2,14,0,52,2,3,0,11,0,20,0,32,2
164,17407,1854,PARADE,-121.907977,47.652339000000005,King,33,8,13,0,20,8,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,1,27,7,0,0,33,8,4,0,29,8,2,0,31,8,11,5,9,2,7,0,6,1
165,17407,3524,Cedarcrest High School,-121.952477,47.735632,King,956,62,480,12,464,50,12,0,3,0,40,2,7,0,138,2,1,0,0,0,55,5,712,53,33,1,923,61,131,5,825,57,89,4,867,58,239,29,245,15,263,11,209,7
166,17408,2702,West Auburn Senior High School,-122.23476200000002,47.308184999999995,King,295,29,156,14,139,15,0,0,9,1,7,1,29,4,108,7,18,0,0,0,30,2,94,14,34,4,261,25,214,19,81,10,30,3,265,26,44,3,66,1,66,9,119,16
167,17408,2795,Auburn Senior High School,-122.21970800000001,47.308594,King,1954,18,961,4,993,14,0,0,43,1,163,4,170,1,719,5,137,0,0,0,182,2,540,5,407,1,1547,17,1228,8,726,10,274,1,1680,17,482,8,484,1,485,3,503,6
168,17408,4474,Auburn Riverside High School,-122.22468,47.266104,King,1982,56,981,9,1001,47,0,0,11,0,243,14,110,0,636,9,84,2,0,0,172,4,726,27,288,3,1694,53,922,26,1060,30,128,2,1854,54,527,4,507,5,497,19,451,28
169,17409,2849,Tahoma Senior High School,-122.028833,47.357665999999995,King,2864,297,1349,74,1503,221,12,2,14,0,235,51,93,10,344,34,14,2,0,0,274,29,1890,171,56,8,2808,289,546,48,2318,249,334,20,2530,277,774,90,740,85,684,64,666,58
170,17410,1502,Two Rivers School,-121.81688799999999,47.522779,King,45,0,20,0,25,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,3,0,37,0,0,0,45,0,12,0,33,0,11,0,34,0,15,0,12,0,6,0,12,0
171,17410,2850,Mount Si High School,-121.81688799999999,47.522779,King,2162,156,1028,36,1124,119,10,1,7,0,165,31,24,1,219,9,5,0,0,0,131,11,1611,104,54,3,2108,153,288,14,1874,142,226,5,1936,151,573,48,555,47,492,37,542,24
172,17411,1624,Issaquah Special Services,-122.04730900000001,47.554633,King,35,0,9,0,26,0,0,0,0,0,4,0,1,0,5,0,0,0,0,0,2,0,23,0,0,0,35,0,3,0,32,0,32,0,3,0,6,0,4,0,7,0,18,0
173,17411,3385,Issaquah High School,-122.02871499999999,47.522361,King,2586,545,1267,170,1319,375,0,0,5,1,709,240,82,8,290,35,11,0,0,0,230,41,1259,220,125,15,2461,530,365,33,2221,512,220,15,2366,530,629,114,651,169,663,148,643,114
174,17411,3569,Echo Glen School,-121.90141899999999,47.518006,King,131,0,32,0,98,0,1,0,3,0,2,0,12,0,49,0,4,0,0,0,10,0,51,0,20,0,111,0,128,0,3,0,55,0,76,0,33,0,47,0,36,0,15,0
175,17411,3962,Liberty Sr High School,-122.11775300000001,47.480072,King,1537,323,746,95,791,228,0,0,4,0,380,97,36,6,196,29,8,1,0,0,135,27,778,163,57,4,1480,319,264,43,1273,280,151,19,1386,304,405,109,407,91,349,68,376,55
176,17411,4495,Skyline High School,-122.031415,47.60004,King,2289,371,1118,126,1171,245,0,0,4,0,897,235,36,4,208,17,6,1,0,0,190,24,948,90,59,4,2230,367,165,16,2124,355,176,15,2113,356,604,61,541,55,579,135,565,120
177,17412,3343,Shorecrest High School,-122.304048,47.740989,King,1541,149,735,29,787,120,19,0,7,1,194,23,153,13,240,18,5,0,0,0,187,27,755,67,71,8,1470,141,488,43,1053,106,167,15,1374,134,381,37,378,30,391,35,391,47
178,17412,3921,Shorewood High School,-122.35019799999999,47.754699,King,1595,119,760,30,826,86,9,3,6,1,244,33,124,11,229,7,14,0,0,0,167,10,811,57,87,8,1508,111,475,32,1120,87,187,5,1408,114,423,21,366,25,375,24,431,49
179,17414,1688,Emerson K-12,-122.195555,47.655246999999996,King,22,0,14,0,7,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,4,0,16,0,0,0,22,0,5,0,17,0,6,0,16,0,7,0,4,0,8,0,3,0
180,17414,1706,International Community School,-122.19166399999999,47.664418,King,185,0,95,0,89,0,1,0,0,0,92,0,1,0,7,0,1,0,0,0,15,0,69,0,0,0,185,0,9,0,176,0,5,0,180,0,54,0,37,0,49,0,45,0
181,17414,1804,Futures School,-122.198625,47.715496,King,27,0,14,0,13,0,0,0,0,0,3,0,4,0,6,0,0,0,0,0,4,0,10,0,1,0,26,0,12,0,15,0,8,0,19,0,0,0,2,0,9,0,16,0
182,17414,2739,Lake Washington High School,-122.180866,47.673425,King,2002,272,940,80,1046,192,16,0,3,1,352,97,67,4,292,18,2,0,0,0,173,32,1113,120,145,12,1857,260,322,20,1680,252,195,7,1807,265,516,110,556,101,490,38,440,23
183,17414,3528,Redmond High School,-122.106416,47.694921,King,2252,258,1049,79,1183,174,20,5,4,0,708,119,64,4,301,17,5,0,0,0,186,12,984,106,128,8,2124,250,319,17,1933,241,221,19,2031,239,579,71,542,100,571,43,560,44
184,17414,3771,Juanita High School,-122.198625,47.715496,King,1678,178,800,43,865,135,13,0,2,0,269,62,67,0,287,13,2,0,0,0,187,19,864,84,184,4,1494,174,403,20,1275,158,206,9,1472,169,453,50,422,57,435,41,368,30
185,17414,3855,Emerson High School,-122.195555,47.655246999999996,King,43,0,21,0,20,0,2,0,0,0,4,0,1,0,8,0,0,0,0,0,3,0,27,0,0,0,43,0,9,0,34,0,17,0,26,0,4,0,11,0,14,0,14,0
186,17414,4439,Eastlake High School,-122.030803,47.613401,King,2367,478,1149,167,1204,310,14,1,4,2,761,275,39,5,179,27,0,0,0,0,145,24,1239,145,87,14,2280,464,131,15,2236,463,232,11,2135,467,643,130,567,142,614,142,543,64
187,17415,1807,Regional Justice Center,-122.18101100000001,47.371269,King,14,0,1,0,12,0,1,0,0,0,1,0,4,0,5,0,1,0,0,0,1,0,2,0,0,0,14,0,14,0,0,0,0,0,14,0,0,0,0,0,0,0,14,0
188,17415,2797,Kent-Meridian High School,-122.20658999999999,47.373445000000004,King,2341,24,1097,2,1241,22,3,0,5,0,403,9,446,7,831,3,162,0,0,0,158,0,336,5,726,3,1615,21,1774,15,567,9,237,1,2104,23,668,11,615,1,565,3,493,9
189,17415,3640,Kentridge High School,-122.17396299999999,47.416671,King,2100,57,1003,14,1091,43,6,0,2,0,662,25,253,2,340,4,30,0,0,0,219,7,594,19,222,8,1878,49,836,20,1264,37,207,4,1893,53,564,14,534,12,497,10,505,21
190,17415,4128,Kentwood High School,-122.119308,47.370024,King,1959,97,908,16,1047,81,4,0,2,0,485,30,191,11,399,17,42,0,0,0,173,8,667,31,253,10,1706,87,923,37,1036,60,185,3,1774,94,499,14,518,31,459,19,483,33
191,17415,4492,Kentlake High School,-122.05726299999999,47.331282,King,1645,97,795,16,847,81,3,0,6,0,206,16,155,5,361,19,30,1,0,0,157,12,730,44,207,6,1438,91,840,46,805,51,212,9,1433,88,441,42,393,19,398,15,413,21
192,17417,1814,Northshore Networks,-122.18981399999998,47.776907,Snohomish,168,0,72,0,95,0,1,0,0,0,13,0,9,0,34,0,0,0,0,0,18,0,94,0,14,0,154,0,25,0,143,0,29,0,139,0,29,0,40,0,47,0,52,0
193,17417,1815,Northshore Special Services,-122.18981399999998,47.776907,Snohomish,31,0,14,0,15,0,2,0,0,0,1,0,4,0,3,0,0,0,0,0,0,0,23,0,2,0,29,0,4,0,27,0,28,0,3,0,7,0,3,0,7,0,14,0
194,17417,3106,Bothell High School,-122.218869,47.759716999999995,King,1858,145,899,34,943,111,16,0,5,0,251,51,49,3,306,12,0,0,0,0,195,13,1052,66,95,2,1763,143,363,19,1495,126,208,5,1650,140,457,53,462,31,477,37,462,24
195,17417,3492,Inglemoor HS,-122.22280400000001,47.740648,King,1613,105,765,25,830,80,18,0,4,0,298,33,25,0,288,13,2,0,0,0,159,5,837,54,123,5,1490,100,299,11,1314,94,166,4,1447,101,381,8,402,35,425,33,405,29
196,17417,3811,Secondary Academy for Success,-122.200226,47.797979999999995,Snohomish,137,0,62,0,65,0,10,0,2,0,4,0,4,0,26,0,0,0,0,0,15,0,86,0,8,0,129,0,50,0,87,0,21,0,116,0,18,0,28,0,34,0,57,0
197,17417,4208,Woodinville HS,-122.090874,47.740741,King,1725,223,816,68,902,154,7,1,4,1,190,48,23,2,180,14,2,0,0,0,140,14,1186,144,54,3,1671,220,189,14,1536,209,179,9,1546,214,445,65,439,74,413,54,428,30
198,18100,1737,Renaissance Alternative High School,-122.66133899999998,47.564046000000005,Kitsap,149,0,80,0,67,0,2,0,4,0,2,0,4,0,26,0,0,0,0,0,30,0,83,0,5,0,144,0,108,0,41,0,18,0,131,0,29,0,27,0,36,0,57,0
199,18100,3109,Bremerton High School,-122.638571,47.573347,Kitsap,1338,54,613,5,718,49,7,0,15,1,60,1,86,3,302,9,35,0,0,0,179,7,661,33,115,0,1223,54,838,32,500,22,239,5,1099,49,350,26,336,13,331,10,321,5
200,18100,4038,West Sound Technical Skills Center,-122.669273,47.564951,Kitsap,24,0,11,0,13,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,0,19,0,0,0,24,0,8,0,16,0,0,0,24,0,0,0,0,0,10,0,14,0
201,18303,2395,Bainbridge High School,-122.512316,47.635559,Kitsap,1304,166,619,54,679,111,6,1,3,0,64,7,12,3,116,14,3,0,0,0,112,16,994,126,9,2,1295,164,133,15,1171,151,102,10,1202,156,333,56,310,37,304,30,357,43
202,18400,1733,North Kitsap Online Academy & Parent Assisted Learning,-122.51663400000001,47.795059,Kitsap,103,0,56,0,47,0,0,0,0,0,1,0,1,0,17,0,1,0,0,0,6,0,77,0,2,0,101,0,36,0,67,0,13,0,90,0,24,0,11,0,35,0,33,0
203,18400,3236,North Kitsap High School,-122.623916,47.733793,Kitsap,1121,134,533,42,585,91,3,1,14,2,55,6,21,0,205,29,8,1,0,0,95,13,723,83,38,5,1083,129,308,30,813,104,136,19,985,115,275,35,302,41,269,29,275,29
204,18401,2615,Central Kitsap High School,-122.703352,47.656518,Kitsap,1740,123,864,21,873,102,3,0,4,1,123,12,69,3,228,19,24,0,64,5,269,19,959,64,54,4,1686,119,467,33,1273,90,199,12,1541,111,463,36,434,29,454,25,389,33
205,18401,4100,Olympic High School,-122.661048,47.630012,Kitsap,1249,84,591,14,649,68,9,2,8,2,73,7,45,0,164,9,25,1,134,13,221,15,579,37,53,5,1196,79,493,39,756,45,185,3,1064,81,331,34,302,14,318,17,298,19
206,18401,4509,Klahowya Secondary,-122.712678,47.690048,Kitsap,599,20,310,4,283,15,6,1,0,0,2,0,3,0,50,0,2,0,32,0,82,3,428,17,12,0,587,20,162,2,437,18,89,0,510,20,154,6,151,4,156,7,138,3
207,18402,1718,Explorer Academy,-122.62613,47.522791,Kitsap,219,6,126,2,90,4,3,0,2,0,3,0,4,0,25,0,5,0,0,0,29,0,151,6,0,0,219,6,101,0,118,6,24,0,195,6,54,0,50,1,64,3,51,2
208,18402,2272,South Kitsap High School,-122.62429399999999,47.537687,Kitsap,2610,246,1212,28,1373,216,25,2,23,1,120,10,45,7,325,35,58,5,0,0,324,28,1715,160,82,9,2528,237,955,84,1655,162,405,37,2205,209,695,90,656,91,682,41,577,24
209,18801,3481,Kitsap Co Detention Ctr,-122.66757,47.519742,Kitsap,32,0,14,0,18,0,0,0,3,0,0,0,3,0,3,0,1,0,0,0,0,0,22,0,0,0,32,0,32,0,0,0,6,0,26,0,9,0,9,0,9,0,5,0
210,18402,3899,Discovery,-122.59902199999999,47.529182,Kitsap,264,0,110,0,153,0,1,0,6,0,5,0,6,0,36,0,13,0,0,0,33,0,165,0,2,0,262,0,176,0,88,0,41,0,223,0,1,0,19,0,105,0,139,0
211,19028,3554,Easton School,-121.17718700000002,47.232953,Kittitas,26,6,13,1,13,5,0,0,0,0,0,0,0,0,10,2,0,0,0,0,1,1,15,3,2,1,24,5,23,4,3,2,2,0,24,6,7,0,7,1,7,2,5,3
212,19400,2514,Thorp Elem & Jr Sr High,-120.67063,47.06535,Kittitas,50,0,33,0,17,0,0,0,0,0,0,0,2,0,4,0,0,0,0,0,5,0,39,0,1,0,49,0,29,0,21,0,8,0,42,0,16,0,10,0,11,0,13,0
213,19401,2996,Ellensburg High School,-120.528636,46.991608,Kittitas,1026,96,524,23,500,73,2,0,8,0,18,3,8,0,209,12,0,0,0,0,32,4,751,77,40,1,986,95,377,31,649,65,98,5,928,91,272,28,248,26,245,21,261,21
214,19403,2766,Kittitas High School,-120.41625900000001,46.980645,Kittitas,220,0,109,0,110,0,1,0,0,0,2,0,0,0,54,0,0,0,0,0,3,0,161,0,16,0,204,0,119,0,101,0,36,0,184,0,49,0,57,0,53,0,61,0
215,19403,3213,Parke Creek Treatment Ctr,-120.32051899999999,47.015747999999995,Kittitas,28,0,0,0,28,0,0,0,0,0,2,0,1,0,12,0,0,0,0,0,0,0,13,0,0,0,28,0,10,0,18,0,0,0,28,0,5,0,13,0,9,0,1,0
216,19404,2329,Cle Elum Roslyn High School,-120.965193,47.202101,Kittitas,260,0,119,0,137,0,4,0,2,0,1,0,1,0,25,0,0,0,0,0,14,0,217,0,5,0,255,0,95,0,165,0,32,0,228,0,77,0,66,0,57,0,60,0
217,20094,2605,Wishram High And Elementary Schl,-120.96958000000001,45.65992,Klickitat,20,0,7,0,13,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,15,0,0,0,20,0,17,0,3,0,2,0,18,0,4,0,6,0,5,0,5,0
218,20203,3392,Bickleton Elementary & High Schl,-120.33806799999999,45.975029,Klickitat,38,0,25,0,13,0,0,0,0,0,0,0,3,0,11,0,0,0,0,0,0,0,24,0,0,0,38,0,18,0,20,0,6,0,32,0,11,0,10,0,8,0,9,0
